"controle";"tipo_ocorrencia";"base";"data_fato";"mês";"ano"
"82760401-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"ITAGUAÍ";2023-10-12 00:00:00;"out";2023
"38329741-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"ITAGUAÍ";2023-10-12 00:00:00;"out";2023
"93782831-2023";"CAPTURA DE EVADIDO";"NOVA IGUAÇU";2023-10-12 00:00:00;"out";2023
"64600981-2023";"INCÊNDIO";"COPACABANA";2023-10-12 00:00:00;"out";2023
"13752791-2023";"FURTO";"COPACABANA";2023-10-12 00:00:00;"out";2023
"98140751-2023";"DESACATO";"QUEIMADOS";2023-10-12 00:00:00;"out";2023
"77504861-2023";"POSSE E USO";"AUSTIN";2023-10-12 00:00:00;"out";2023
"89514111-2023";"POSSE E USO";"MÉIER";2023-10-12 00:00:00;"out";2023
"93134431-2023";"POSSE E USO";"CAMPOS";2023-10-13 00:00:00;"out";2023
"15320161-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"JAPERI";2023-10-13 00:00:00;"out";2023
"02535161-2023";"APREENSÃO DE CELULAR";"LARANJEIRAS";2023-10-13 00:00:00;"out";2023
"92623001-2023";"POSSE E USO";"TERESÓPOLIS";2023-10-13 00:00:00;"out";2023
"02369451-2023";"ROUBO A TRANSEUNTE";"CAMPOS";2023-10-13 00:00:00;"out";2023
"93856731-2023";"POSSE E USO";"CAMPOS";2023-10-13 00:00:00;"out";2023
"17990271-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-13 00:00:00;"out";2023
"56589941-2023";"AMEAÇA";"MACAÉ";2023-10-13 00:00:00;"out";2023
"50193461-2023";"POSSE E USO";"RECREIO";2023-10-13 00:00:00;"out";2023
"33287251-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"BARRA";2023-10-13 00:00:00;"out";2023
"34540991-2023";"LESÃO CORPORAL DOLOSA";"BARRA";2023-10-13 00:00:00;"out";2023
"74953491-2023";"FURTO";"BARRA";2023-10-13 00:00:00;"out";2023
"01531931-2023";"POSSE E USO";"JAPERI";2023-10-13 00:00:00;"out";2023
"13987321-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-13 00:00:00;"out";2023
"15462351-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-13 00:00:00;"out";2023
"67923141-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-13 00:00:00;"out";2023
"23008391-2023";"POSSE E USO";"CAMPOS";2023-10-13 00:00:00;"out";2023
"23762751-2023";"MANDADO DE PRISÃO";"TERESÓPOLIS";2023-10-13 00:00:00;"out";2023
"24538771-2023";"FURTO";"NITERÓI";2023-10-13 00:00:00;"out";2023
"77657331-2023";"MANDADO DE PRISÃO";"RECREIO";2023-10-13 00:00:00;"out";2023
"82837671-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"QUEIMADOS";2023-10-13 00:00:00;"out";2023
"29509931-2023";"FURTO NO INTERIOR DO CONDOMÍNIO";"LEBLON";2023-10-13 00:00:00;"out";2023
"44708101-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-13 00:00:00;"out";2023
"89837021-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"ITABORAÍ";2023-10-13 00:00:00;"out";2023
"88769311-2023";"ASSOCIAÇÃO AO TRÁFICO";"ITABORAÍ";2023-10-13 00:00:00;"out";2023
"61710491-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NITERÓI";2023-10-13 00:00:00;"out";2023
"35781491-2023";"RECEPTAÇAO";"NITERÓI";2023-10-13 00:00:00;"out";2023
"79366391-2023";"POSSE E USO";"MÉIER";2023-10-13 00:00:00;"out";2023
"65526261-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"GRAJAÚ E VILA ISABEL";2023-10-13 00:00:00;"out";2023
"74382191-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-14 00:00:00;"out";2023
"05484381-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-10-14 00:00:00;"out";2023
"77675031-2023";"FURTO";"COPACABANA";2023-10-14 00:00:00;"out";2023
"94433331-2023";"POSSE E USO";"TERESÓPOLIS";2023-10-14 00:00:00;"out";2023
"75119751-2023";"VEÍCULO ADULTERADO";"CAMPOS";2023-10-14 00:00:00;"out";2023
"64094451-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"SÃO GONÇALO";2023-10-14 00:00:00;"out";2023
"96974551-2023";"FATO ÁTIPICO";"NITERÓI";2023-10-14 00:00:00;"out";2023
"96974551-2023";"FURTO";"NITERÓI";2023-10-14 00:00:00;"out";2023
"96153851-2023";"ROUBO A TRANSEUNTE";"MACAÉ";2023-10-14 00:00:00;"out";2023
"52695361-2023";"RECEPTAÇAO";"NOVA IGUAÇU";2023-10-15 00:00:00;"out";2023
"11187691-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-15 00:00:00;"out";2023
"25172361-2023";"MANDADO DE PRISÃO";"MESQUITA";2023-10-15 00:00:00;"out";2023
"53090811-2023";"APREENSÃO DE VEÍCULO";"NILÓPOLIS";2023-10-15 00:00:00;"out";2023
"51156421-2023";"LESÃO CORPORAL";"TRÊS RIOS";2023-10-15 00:00:00;"out";2023
"51075381-2023";"MANDADO DE PRISÃO";"ITABORAÍ";2023-10-15 00:00:00;"out";2023
"76960221-2023";"APREENSÃO DE VEÍCULO";"AUSTIN";2023-10-15 00:00:00;"out";2023
"93370291-2023";"FURTO DE BICICLETA";"COPACABANA";2023-10-15 00:00:00;"out";2023
"49792391-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-15 00:00:00;"out";2023
"10992911-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"NITERÓI";2023-10-15 00:00:00;"out";2023
"94295061-2023";"APREENSÃO DE VEÍCULO";"RECREIO";2023-10-15 00:00:00;"out";2023
"84750131-2023";"POSSE E USO";"RECREIO";2023-10-15 00:00:00;"out";2023
"57449991-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-15 00:00:00;"out";2023
"80568481-2023";"POSSE E USO";"CAMPOS";2023-10-15 00:00:00;"out";2023
"91397851-2023";"POSSE E USO";"CAMPOS";2023-10-15 00:00:00;"out";2023
"28207371-2023";"LESÃO CORPORAL";"RECREIO";2023-10-15 00:00:00;"out";2023
"26844171-2023";"POSSE E USO";"TRÊS RIOS";2023-10-15 00:00:00;"out";2023
"57377671-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-15 00:00:00;"out";2023
"52303991-2023";"RECEPTAÇÃO";"MIGUEL COUTO";2023-10-16 00:00:00;"out";2023
"94698291-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-16 00:00:00;"out";2023
"77147031-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-16 00:00:00;"out";2023
"69090611-2023";"POSSE E USO";"MAGÉ E PIABETÁ";2023-10-16 00:00:00;"out";2023
"14805381-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"BOTAFOGO";2023-10-16 00:00:00;"out";2023
"71237011-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-10-16 00:00:00;"out";2023
"70317781-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-10-16 00:00:00;"out";2023
"13659611-2023";"APREENSÃO DE VEÍCULO";"ITABORAÍ";2023-10-16 00:00:00;"out";2023
"06549461-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-16 00:00:00;"out";2023
"72815351-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-16 00:00:00;"out";2023
"16398011-2023";"POSSE E USO";"CAMPOS";2023-10-16 00:00:00;"out";2023
"13018451-2023";"POSSE E USO";"CAMPOS";2023-10-16 00:00:00;"out";2023
"81318811-2023";"POSSE E USO";"CAMPOS";2023-10-16 00:00:00;"out";2023
"81652141-2023";"FURTO";"JAPERI";2023-10-16 00:00:00;"out";2023
"19357541-2023";"FURTO";"JAPERI";2023-10-16 00:00:00;"out";2023
NA;"MANDADO DE PRISÃO";"JAPERI";2023-10-16 00:00:00;"out";NA
"74479051-2023";"POSSE E USO";"AUSTIN";2023-10-16 00:00:00;"out";2023
"92751001-2023";"DESOBEDIÊNCIA";"BARRA DO PIRAÍ";2023-10-16 00:00:00;"out";2023
NA;"POSSE E USO";"VOLTA REDONDA";2023-10-16 00:00:00;"out";NA
"82625701-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"JAPERI";2023-10-16 00:00:00;"out";2023
"15417291-2023";"MANDADO DE PRISÃO";"JAPERI";2023-10-16 00:00:00;"out";2023
"93475451-2023";"POSSE E USO";"NITERÓI";2023-10-16 00:00:00;"out";2023
"56432051-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-16 00:00:00;"out";2023
"73928511-2023";"POSSE E USO";"GRAJAÚ E VILA ISABEL";2023-10-16 00:00:00;"out";2023
"64393071-2023";"FURTO";"BARRA DO PIRAÍ";2023-10-16 00:00:00;"out";2023
"22416241-2023";"MANDADO DE PRISÃO";"RECREIO";2023-10-16 00:00:00;"out";2023
"13192161-2023";"POSSE E USO";"RECREIO";2023-10-16 00:00:00;"out";2023
"04534351-2023";"APREENSÃO DE VEÍCULO";"CAMPOS";2023-10-16 00:00:00;"out";2023
"29282301-2023";"POSSE E USO";"RECREIO";2023-10-16 00:00:00;"out";2023
"06795111-2023";"RECEPTAÇÃO";"MIGUEL COUTO";2023-10-16 00:00:00;"out";2023
"61022581-2023";"POSSE E USO";"BARRA";2023-10-16 00:00:00;"out";2023
"10682051-2023";"ROUBO DE BICICLETA";"BARRA";2023-10-16 00:00:00;"out";2023
"16159271-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"BARRA";2023-10-16 00:00:00;"out";2023
"97031981-2023";"FURTO A TRANSEUNTE";"BARRA";2023-10-16 00:00:00;"out";2023
"08042941-2023";"FURTO A TRANSEUNTE";"BARRA";2023-10-16 00:00:00;"out";2023
"54684061-2023";"HOMICÍDIO DOLOSO";"SÃO GONÇALO";2023-10-16 00:00:00;"out";2023
"54684061-2023";"ARMA DE FOGO";"SÃO GONÇALO";2023-10-16 00:00:00;"out";2023
"35062391-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"32049421-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"23463371-2023";"MANDADO DE PRISÃO";"NOVA IGUAÇU";2023-10-17 00:00:00;"out";2023
"35240251-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"71351231-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"79339191-2023";"APREENSÃO DE VEÍCULO";"AUSTIN";2023-10-17 00:00:00;"out";2023
"69691801-2023";"POSSE E USO";"TRÊS RIOS";2023-10-17 00:00:00;"out";2023
"54154991-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"ITABORAÍ";2023-10-17 00:00:00;"out";2023
"53507221-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"20652381-2023";"POSSE E USO";"TRÊS RIOS";2023-10-17 00:00:00;"out";2023
"48686211-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"49582311-2023";"POSSE E USO";"TRÊS RIOS";2023-10-17 00:00:00;"out";2023
"51880132-2023";"POSSE E USO";"TRÊS RIOS";2023-10-17 00:00:00;"out";2023
"15019471-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-17 00:00:00;"out";2023
"79211481-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NITERÓI";2023-10-17 00:00:00;"out";2023
"92003541-2023";"INJÚRIA";"LARANJEIRAS";2023-10-17 00:00:00;"out";2023
"99656742-2023";"ROUBO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"46066991-2023";"ESTELIONATO";"COPACABANA";2023-10-17 00:00:00;"out";2023
"22159721-2023";"MANDADO DE PRISÃO";"PARACAMBI";2023-10-17 00:00:00;"out";2023
"22588631-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"GRAJAÚ E VILA ISABEL";2023-10-17 00:00:00;"out";2023
"41774221-2023";"PORTE ILEGAL DE ARMA DE FOGO";"MESQUITA";2023-10-17 00:00:00;"out";2023
"38479991-2023";"ESTELIONATO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"12923611-2023";"RECEPTAÇÃO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"19106961-2023";"MANDADO DE PRISÃO";"MÉIER";2023-10-17 00:00:00;"out";2023
"08344841-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-17 00:00:00;"out";2023
"57181491-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"11053691-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"44272661-2023";"TRÁFICO DE DROGAS";"CENTRO";2023-10-17 00:00:00;"out";2023
"22400171-2023";"MANDADO DE PRISÃO";"CENTRO";2023-10-17 00:00:00;"out";2023
"02124911-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"BANGU";2023-10-17 00:00:00;"out";2023
"58486101-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"07965001-2023";"MANDADO DE PRISÃO";"BANGU";2023-10-17 00:00:00;"out";2023
"76977591-2023";"POSSE E USO";"CAMPOS";2023-10-17 00:00:00;"out";2023
"37892961-2023";"POSSE E USO";"RECREIO";2023-10-17 00:00:00;"out";2023
"59333471-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MÉIER";2023-10-18 00:00:00;"out";2023
"58089531-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-18 00:00:00;"out";2023
"06135031-2023";"FATO ATÍPICO";"BARRA";2023-10-18 00:00:00;"out";2023
"91131862-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"40264411-2023";"ROUBO DE APARELHO CELULAR";"BARRA";2023-10-18 00:00:00;"out";2023
"61608561-2023";"FATO ATÍPICO";"BARRA";2023-10-18 00:00:00;"out";2023
"31952091-2023";"ESTELIONATO";"BARRA";2023-10-18 00:00:00;"out";2023
"55927561-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-18 00:00:00;"out";2023
"71116451-2023";"CONDUZIR VEÍCULO SEM PERMISSÃO";"NITERÓI";2023-10-18 00:00:00;"out";2023
"60577691-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-10-18 00:00:00;"out";2023
"12887511-2023";"MANDADO DE PRISÃO";"JAPERI";2023-10-18 00:00:00;"out";2023
"59246581-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"MESQUITA";2023-10-18 00:00:00;"out";2023
"79999591-2023";"APREENSÃO DE VEÍCULO";"QUEIMADOS";2023-10-18 00:00:00;"out";2023
"86384431-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"43306651-2023";"MANDADO DE PRISÃO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"17293621-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-10-18 00:00:00;"out";2023
"54179411-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"50191331-2023";"APREENSÃO DE VEÍCULO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"54493121-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"97300101-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"43802361-2023";"FURTO";"COPACABANA";2023-10-18 00:00:00;"out";2023
"13178221-2023";"LESÃO CORPORAL DOLOSA";"BOTAFOGO";2023-10-18 00:00:00;"out";2023
"42631461-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"BOTAFOGO";2023-10-18 00:00:00;"out";2023
"93427931-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"RECREIO";2023-10-18 00:00:00;"out";2023
"20701521-2023";"APREENSÃO DE MATERIAL";"MACAÉ";2023-10-18 00:00:00;"out";2023
"09750231-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-18 00:00:00;"out";2023
"59344771-2023";"CONTRAVENÇÃO";"VOLTA REDONDA";2023-10-18 00:00:00;"out";2023
"37432841-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-18 00:00:00;"out";2023
"31325031-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-18 00:00:00;"out";2023
"79893431-2023";"FATO ATÍPICO";"SÃO GONÇALO";2023-10-18 00:00:00;"out";2023
"46971891-2023";"MAUS TRATOS INFANTIL";"QUEIMADOS";2023-10-18 00:00:00;"out";2023
"80401391-2023";"TENTATIVA DE SEQUESTRO";"NITERÓI";2023-10-18 00:00:00;"out";2023
"96161011-2023";"POSSE E USO";"LARANJEIRAS";2023-10-18 00:00:00;"out";2023
"36094801-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MAGÉ E PIABETÁ";2023-10-18 00:00:00;"out";2023
"83230411-2023";"VIAS DE FATO";"NITERÓI";2023-10-18 00:00:00;"out";2023
"86117451-2023";"FURTO DE APARELHO CELULAR";"BOTAFOGO";2023-10-18 00:00:00;"out";2023
"91719791-2023";"LESÃO CORPORAL DOLOSA";"GRAJAÚ";2023-10-18 00:00:00;"out";2023
"65835131-2023";"POSSE E USO";"CAMPOS";2023-10-18 00:00:00;"out";2023
"94606141-2023";"LESÃO CORPORAL DOLOSA";"CAXIAS";2023-10-18 00:00:00;"out";2023
"32578531-2023";"DESOBEDIÊNCIA";"ITABORAÍ";2023-10-18 00:00:00;"out";2023
"36054111-2023";"HOMICÍDIO";"ITABORAÍ";2023-10-18 00:00:00;"out";2023
"99661981-2023";"FATO ATÍPICO";"ITABORAÍ";2023-10-18 00:00:00;"out";2023
"89542071-2023";"APREENSÃO DE DROGAS";"NITERÓI";2023-10-19 00:00:00;"out";2023
"08792361-2023";"APREENSÃO DE VEÍCULO";"SEROPÉDICA";2023-10-19 00:00:00;"out";2023
"93646791-2023";"POSSE E USO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"14150881-2023";"POSSE E USO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"87454451-2023";"APREENSÃO DE CELULAR";"ATERRO";2023-10-19 00:00:00;"out";2023
"81749551-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-10-19 00:00:00;"out";2023
"54715831-2023";"MANDADO DE PRISÃO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"78022201-2023";"POSSE E USO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"53877241-2023";"VEÍCULO ADULTERADO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"18364481-2023";"POSSE E USO";"BARRA DO PIRAÍ";2023-10-19 00:00:00;"out";2023
"44216601-2023";"FRAUDE";"VOLTA REDONDA";2023-10-19 00:00:00;"out";2023
"48696881-2023";"RECEPTAÇÃO";"MIGUEL PEREIRA";2023-10-19 00:00:00;"out";2023
"76884351-2023";"POSSE E USO";"VOLTA REDONDA";2023-10-19 00:00:00;"out";2023
"65604611-2023";"POSSE E USO";"TERESÓPOLIS";2023-10-19 00:00:00;"out";2023
"58888411-2023";"RECEPTAÇÃO";"CAMPOS";2023-10-19 00:00:00;"out";2023
"54096032-2023";"APREENSÃO DE DROGAS";"CAXIAS";2023-10-19 00:00:00;"out";2023
"14054791-2023";"ARMA DE FOGO";"BARRA";2023-10-19 00:00:00;"out";2023
"17989091-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"SÃO GONÇALO";2023-10-19 00:00:00;"out";2023
"54816121-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"MIGUEL PEREIRA";2023-10-19 00:00:00;"out";2023
"63231051-2023";"TRÁFICO DE DROGAS";"MIGUEL PEREIRA";2023-10-19 00:00:00;"out";2023
"32894341-2023";"LESÃO CORPORAL CULPOSA DE TRÂNSITO";"SÃO GONÇALO";2023-10-19 00:00:00;"out";2023
"74829991-2023";"TRÁFICO DE DROGAS";"MIGUEL PEREIRA";2023-10-19 00:00:00;"out";2023
"98474911-2023";"POSSE E USO";"TRÊS RIOS";2023-10-19 00:00:00;"out";2023
"38449901-2023";"POSSE E USO";"TRÊS RIOS";2023-10-19 00:00:00;"out";2023
"78247831-2023";"LESÃO CORPORAL";"CENTRO";2023-10-19 00:00:00;"out";2023
"07276661-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"BOTAFOGO";2023-10-19 00:00:00;"out";2023
"65693471-2023";"APREENSÃO DE VEÍCULO";"ITABORAÍ";2023-10-19 00:00:00;"out";2023
"53852731-2023";"CARCERE PRIVADO";"NITERÓI";2023-10-19 00:00:00;"out";2023
"59692301-2023";"ROUBO A TRANSEUNTE";"GRAJAÚ E VILA ISABEL";2023-10-19 00:00:00;"out";2023
"73074561-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"LARANJEIRAS";2023-10-19 00:00:00;"out";2023
"07435421-2023";"IMPORTUNAÇÃO SEXUAL";"TIJUCA";2023-10-19 00:00:00;"out";2023
"77028331-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"TIJUCA";2023-10-19 00:00:00;"out";2023
"15750991-2023";"PORTE ILEGAL DE ARMA DE FOGO";"COPACABANA";2023-10-19 00:00:00;"out";2023
"69221171-2023";"MANDADO DE PRISÃO";"NITERÓI";2023-10-19 00:00:00;"out";2023
"53852731-2023";"ARMA DE FOGO";"NITERÓI";2023-10-19 00:00:00;"out";2023
"43046381-2023";"MANDADO DE PRISÃO";"NOVA IGUAÇU";2023-10-20 00:00:00;"out";2023
"08395631-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"93602121-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"09724761-2023";"POSSE E USO";"SEROPÉDICA";2023-10-20 00:00:00;"out";2023
"86829531-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-10-20 00:00:00;"out";2023
"88263661-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"QUEIMADOS";2023-10-20 00:00:00;"out";2023
"73574861-2023";"MANDADO DE PRISÃO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"06445171-2023";"MANDADO DE PRISÃO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"88565321-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"88493931-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"88242031-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"07940461-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"05429191-2023";"AMEAÇA";"TERESÓPOLIS";2023-10-20 00:00:00;"out";2023
"73146881-2023";"MANDADO DE PRISÃO";"JAPERI";2023-10-20 00:00:00;"out";2023
"16800722-2023";"LESÃO CORPORAL";"GRAJAÚ E VILA ISABEL";2023-10-20 00:00:00;"out";2023
"48549951-2023";"POSSE E USO";"RECREIO";2023-10-20 00:00:00;"out";2023
"48549951-2023";"APREENSÃO DE VEÍCULO";"RECREIO";2023-10-20 00:00:00;"out";2023
"89376171-2023";"FURTO A TRANSEUNTE";"RECREIO";2023-10-20 00:00:00;"out";2023
"24367701-2023";"APREENSÃO DE VEÍCULO";"MESQUITA";2023-10-20 00:00:00;"out";2023
"09059731-2023";"POSSE E USO";"CAMPOS";2023-10-20 00:00:00;"out";2023
"41660141-2023";"MARIA DA PENHA";"VOLTA REDONDA";2023-10-20 00:00:00;"out";2023
"67927081-2023";"INJÚRIA";"MIGUEL PEREIRA";2023-10-20 00:00:00;"out";2023
"85773421-2023";"TENTATIVA DE FURTO";"GRAJAÚ E VILA ISABEL";2023-10-20 00:00:00;"out";2023
"71931251-2023";"POSSE E USO";"LARANJEIRAS";2023-10-20 00:00:00;"out";2023
"09503691-2023";"FURTO DE TELEFONE CELULAR";"IPANEMA";2023-10-20 00:00:00;"out";2023
"43965701-2023";"FURTO";"NITERÓI";2023-10-20 00:00:00;"out";2023
"63635521-2023";"LESÃO CORPORAL DOLOSA";"RECREIO";2023-10-20 00:00:00;"out";2023
"58836951-2023";"ARMA BRANCA";"LAPA";2023-10-21 00:00:00;"out";2023
"84685201-2023";"TRÁFICO DE DROGAS";"RECREIO";2023-10-21 00:00:00;"out";2023
"41474271-2023";"MANDADO DE PRISÃO";"AUSTIN";2023-10-21 00:00:00;"out";2023
"99670831-2023";"TRÁFICO DE DROGAS";"CAMPOS";2023-10-21 00:00:00;"out";2023
"16194311-2023";"POSSE E USO";"CAMPOS";2023-10-21 00:00:00;"out";2023
"94795361-2023";"APREENSÃO DE MATERIAL";"CAMPOS";2023-10-21 00:00:00;"out";2023
"05682421-2023";"POSSE E USO";"CAMPOS";2023-10-21 00:00:00;"out";2023
"44304051-2023";"POSSE E USO";"TERESÓPOLIS";2023-10-21 00:00:00;"out";2023
"27494741-2023";"APREENSÃO DE VEÍCULO";"CAMPOS";2023-10-21 00:00:00;"out";2023
"50109171-2023";"VIAS DE FATO";"COPACABANA";2023-10-21 00:00:00;"out";2023
"83518281-2023";"DIREÇÃO PERIGOSA";"CAMPOS";2023-10-21 00:00:00;"out";2023
"78864431-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"BARRA";2023-10-21 00:00:00;"out";2023
"87478501-2023";"FATO ATÍPICO";"BARRA";2023-10-21 00:00:00;"out";2023
"57982581-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"BARRA";2023-10-21 00:00:00;"out";2023
"50411441-2023";"ROUBO A ESTABELECIMENTO COMERCIAL";"BARRA";2023-10-21 00:00:00;"out";2023
"76548001-2023";"FURTO";"NITERÓI";2023-10-21 00:00:00;"out";2023
"26279011-2023";"POSSE E USO";"TRÊS RIOS";2023-10-21 00:00:00;"out";2023
"33131371-2023";"POSSE E USO";"TRÊS RIOS";2023-10-21 00:00:00;"out";2023
"72467121-2023";"APREENSÃO DE VEÍCULO";"MAGÉ E PIABETÁ";2023-10-21 00:00:00;"out";2023
"87052801-2023";"MANDADO DE PRISÃO";"IPANEMA";2023-10-21 00:00:00;"out";2023
"41882721-2023";"DIRIGIR SOBRE INFLUÊNCIA DE ÁLCOOL";"NITERÓI";2023-10-21 00:00:00;"out";2023
"05150901-2023";"APREENSÃO DE VEÍCULO";"ATERRO";2023-10-21 00:00:00;"out";2023
"57672361-2023";"POSSE E USO";"ATERRO";2023-10-21 00:00:00;"out";2023
"48471271-2023";"APREENSÃO DE VEÍCULO";"QUEIMADOS";2023-10-21 00:00:00;"out";2023
"37162691-2023";"POSSE E USO";"TRÊS RIOS";2023-10-21 00:00:00;"out";2023
"11291831-2023";"ROUBO";"SÃO GONÇALO";2023-10-21 00:00:00;"out";2023
"47130771-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MAGÉ E PIABETÁ";2023-10-21 00:00:00;"out";2023
"22667101-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"CENTRO";2023-10-21 00:00:00;"out";2023
